type,mesh_code,disp,sd
super,5439210031,0.07522526706250708,0.2742722498950761
super,5439210033,0.07522526706250708,0.2742722498950761
super,5439210034,0.07522526706250708,0.2742722498950761
super,5439210042,0.07522526706250708,0.2742722498950761
super,5439210112,0.07522526706250708,0.2742722498950761
super,5439210113,0.07522526706250708,0.2742722498950761
super,5439210114,0.07522526706250708,0.2742722498950761
super,5439210131,0.07522526706250708,0.2742722498950761
super,5439210132,0.07522526706250708,0.2742722498950761
super,5439210133,0.07522526706250708,0.2742722498950761
super,5439210134,0.07522526706250708,0.2742722498950761
super,5439210213,0.07522526706250708,0.2742722498950761
super,5439211011,0.07522526706250708,0.2742722498950761
super,5439211012,0.07522526706250708,0.2742722498950761
super,5439211013,0.07522526706250708,0.2742722498950761
super,5439211014,0.07522526706250708,0.2742722498950761
super,5439211023,0.07522526706250708,0.2742722498950761
super,5439211031,0.07522526706250708,0.2742722498950761
super,5439211032,0.07522526706250708,0.2742722498950761
super,5439211033,0.07522526706250708,0.2742722498950761
super,5439211034,0.07522526706250708,0.2742722498950761
super,5439211041,0.07522526706250708,0.2742722498950761
super,5439211042,0.07522526706250708,0.2742722498950761
super,5439211043,0.07522526706250708,0.2742722498950761
super,5439211044,0.07522526706250708,0.2742722498950761
super,5439211111,0.07522526706250708,0.2742722498950761
super,5439211112,0.07522526706250708,0.2742722498950761
super,5439211122,0.07522526706250708,0.2742722498950761
super,5439211133,0.07522526706250708,0.2742722498950761
super,5439211134,0.07522526706250708,0.2742722498950761
super,5439211212,0.07522526706250708,0.2742722498950761
super,5439212011,0.07522526706250708,0.2742722498950761
super,5439212012,0.07522526706250708,0.2742722498950761
super,5439212013,0.07522526706250708,0.2742722498950761
super,5439212014,0.07522526706250708,0.2742722498950761
super,5439212021,0.07522526706250708,0.2742722498950761
super,5439212022,0.07522526706250708,0.2742722498950761
super,5439212023,0.07522526706250708,0.2742722498950761
super,5439212024,0.07522526706250708,0.2742722498950761
super,5439212031,0.07522526706250708,0.2742722498950761
super,5439212032,0.07522526706250708,0.2742722498950761
super,5439212033,0.07522526706250708,0.2742722498950761
super,5439212034,0.07522526706250708,0.2742722498950761
super,5439212041,0.07522526706250708,0.2742722498950761
super,5439212042,0.07522526706250708,0.2742722498950761
super,5439212043,0.07522526706250708,0.2742722498950761
super,5439212044,0.07522526706250708,0.2742722498950761
